Date,Time,Height,Rain,Temp,Date_Time
12/9/2022,14:15,4.12,0,41.6,12/09/2022 14:15
12/9/2022,14:30,4.12,0,41.4,12/09/2022 14:30
12/9/2022,14:45,4.12,0,41.4,12/09/2022 14:45
12/9/2022,15:00,4.12,0,40.9,12/09/2022 15:00
12/9/2022,15:15,4.12,0,40.5,12/09/2022 15:15
12/9/2022,15:30,4.12,0,40,12/09/2022 15:30
12/9/2022,15:45,4.12,0,39.6,12/09/2022 15:45
12/9/2022,16:00,4.12,0,39.6,12/09/2022 16:00
12/9/2022,16:15,4.11,0,39.4,12/09/2022 16:15
12/9/2022,16:30,4.11,0,39.5,12/09/2022 16:30
12/9/2022,16:45,4.11,0,39.4,12/09/2022 16:45
12/9/2022,17:00,4.11,0,39,12/09/2022 17:00
12/9/2022,17:15,4.11,0,38.7,12/09/2022 17:15
12/9/2022,17:30,4.11,0,38.9,12/09/2022 17:30
12/9/2022,17:45,4.1,0,38.6,12/09/2022 17:45
12/9/2022,18:00,4.1,0,38.5,12/09/2022 18:00
12/9/2022,18:15,4.1,0,38.4,12/09/2022 18:15
12/9/2022,18:30,4.1,0,38.3,12/09/2022 18:30
12/9/2022,18:45,4.09,0.01,38.3,12/09/2022 18:45
12/9/2022,19:00,4.09,0,38.3,12/09/2022 19:00
12/9/2022,19:15,4.09,0.01,38.2,12/09/2022 19:15
12/9/2022,19:30,4.09,0.01,38.4,12/09/2022 19:30
12/9/2022,19:45,4.09,0.01,38.4,12/09/2022 19:45
12/9/2022,20:00,4.09,0.02,38.4,12/09/2022 20:00
12/9/2022,20:15,4.09,0,38.4,12/09/2022 20:15
12/9/2022,20:30,4.09,0.02,38.7,12/09/2022 20:30
12/9/2022,20:45,4.09,0,38.8,12/09/2022 20:45
12/9/2022,21:00,4.09,0.01,38.4,12/09/2022 21:00
12/9/2022,21:15,4.09,0.01,38.9,12/09/2022 21:15
12/9/2022,21:30,4.09,0.01,38.9,12/09/2022 21:30
12/9/2022,21:45,4.09,0.01,39.2,12/09/2022 21:45
12/9/2022,22:00,4.09,0.02,39.2,12/09/2022 22:00
12/9/2022,22:15,4.09,0.02,39.2,12/09/2022 22:15
12/9/2022,22:30,4.09,0.01,38.9,12/09/2022 22:30
12/9/2022,22:45,4.08,0,38.9,12/09/2022 22:45
12/9/2022,23:00,4.08,0,38.9,12/09/2022 23:00
12/9/2022,23:15,4.08,0.01,39,12/09/2022 23:15
12/9/2022,23:30,4.08,0.01,39.1,12/09/2022 23:30
12/9/2022,23:45,4.08,0,39.3,12/09/2022 23:45
12/10/2022,0:00,4.08,0.01,39.2,12/10/2022 0:00
12/10/2022,0:15,4.08,0,39,12/10/2022 0:15
12/10/2022,0:30,4.08,0.01,38.4,12/10/2022 0:30
12/10/2022,0:45,4.08,0,38.2,12/10/2022 0:45
12/10/2022,1:00,4.08,0.01,39.7,12/10/2022 1:00
12/10/2022,1:15,4.09,0.01,39,12/10/2022 1:15
12/10/2022,1:30,4.09,0.01,40.2,12/10/2022 1:30
12/10/2022,1:45,4.09,0.01,40.3,12/10/2022 1:45
12/10/2022,2:00,4.09,0,40.5,12/10/2022 2:00
12/10/2022,2:15,4.09,0,41.3,12/10/2022 2:15
12/10/2022,2:30,4.09,0,40.9,12/10/2022 2:30
12/10/2022,2:45,4.09,0,39.5,12/10/2022 2:45
12/10/2022,3:00,4.09,0,41.9,12/10/2022 3:00
12/10/2022,3:15,4.1,0,43.8,12/10/2022 3:15
12/10/2022,3:30,4.1,0,44.1,12/10/2022 3:30
12/10/2022,3:45,4.1,0,44,12/10/2022 3:45
12/10/2022,4:00,4.1,0,44.2,12/10/2022 4:00
12/10/2022,4:15,4.1,0,43.8,12/10/2022 4:15
12/10/2022,4:30,4.1,0,43.6,12/10/2022 4:30
12/10/2022,4:45,4.11,0.01,43.7,12/10/2022 4:45
12/10/2022,5:00,4.1,0,44.6,12/10/2022 5:00
12/10/2022,5:15,4.1,0,45.7,12/10/2022 5:15
12/10/2022,5:30,4.11,0,45.5,12/10/2022 5:30
12/10/2022,5:45,4.11,0,46,12/10/2022 5:45
12/10/2022,6:00,4.11,0,45.6,12/10/2022 6:00
12/10/2022,6:15,4.11,0,46,12/10/2022 6:15
12/10/2022,6:30,4.12,0,45.3,12/10/2022 6:30
12/10/2022,6:45,4.13,0,44.6,12/10/2022 6:45
12/10/2022,7:00,4.15,0.01,44.5,12/10/2022 7:00
12/10/2022,7:15,4.17,0.01,43.9,12/10/2022 7:15
12/10/2022,7:30,4.18,0.01,43.4,12/10/2022 7:30
12/10/2022,7:45,4.19,0.02,43.5,12/10/2022 7:45
12/10/2022,8:00,4.21,0.01,43.1,12/10/2022 8:00
12/10/2022,8:15,4.23,0,43,12/10/2022 8:15
12/10/2022,8:30,4.25,0.01,43.1,12/10/2022 8:30
12/10/2022,8:45,4.27,0.01,42.6,12/10/2022 8:45
12/10/2022,9:00,4.27,0,42.8,12/10/2022 9:00
12/10/2022,9:15,4.28,0.01,43.2,12/10/2022 9:15
12/10/2022,9:30,4.28,0,42.9,12/10/2022 9:30
12/10/2022,9:45,4.27,0,43.1,12/10/2022 9:45
12/10/2022,10:00,4.25,0,43.4,12/10/2022 10:00
12/10/2022,10:15,4.24,0,43.2,12/10/2022 10:15
12/10/2022,10:30,4.24,0,43.4,12/10/2022 10:30
12/10/2022,10:45,4.23,0,43.7,12/10/2022 10:45
12/10/2022,11:00,4.23,0,44.2,12/10/2022 11:00
12/10/2022,11:15,4.22,0,45.6,12/10/2022 11:15
12/10/2022,11:30,4.23,0,45.6,12/10/2022 11:30
12/10/2022,11:45,4.23,0,46.4,12/10/2022 11:45
12/10/2022,12:00,4.23,0,46.8,12/10/2022 12:00
12/10/2022,12:15,4.24,0,47.7,12/10/2022 12:15
12/10/2022,12:30,4.25,0,47.2,12/10/2022 12:30
12/10/2022,12:45,4.25,0,47.1,12/10/2022 12:45
12/10/2022,13:00,4.26,0,47.3,12/10/2022 13:00
12/10/2022,13:15,4.27,0,46.7,12/10/2022 13:15
12/10/2022,13:30,4.28,0,46.4,12/10/2022 13:30
12/10/2022,13:45,4.29,0,46,12/10/2022 13:45
12/10/2022,14:00,4.3,0,46.2,12/10/2022 14:00
12/10/2022,14:15,4.31,0,46.3,12/10/2022 14:15
12/10/2022,14:30,4.32,0,46.2,12/10/2022 14:30
12/10/2022,14:45,4.33,0,45.2,12/10/2022 14:45
12/10/2022,15:00,4.34,0,44.1,12/10/2022 15:00
12/10/2022,15:15,4.35,0,44.3,12/10/2022 15:15
12/10/2022,15:30,4.37,0,44.9,12/10/2022 15:30
12/10/2022,15:45,4.38,0,45.4,12/10/2022 15:45
12/10/2022,16:00,4.39,0,44.9,12/10/2022 16:00
12/10/2022,16:15,4.4,0,44.5,12/10/2022 16:15
12/10/2022,16:30,4.41,0,44,12/10/2022 16:30
12/10/2022,16:45,4.43,0,42.9,12/10/2022 16:45
12/10/2022,17:00,4.44,0,42.3,12/10/2022 17:00
12/10/2022,17:15,4.45,0,42.1,12/10/2022 17:15
12/10/2022,17:30,4.46,0,42.1,12/10/2022 17:30
12/10/2022,17:45,4.47,0,42,12/10/2022 17:45
12/10/2022,18:00,4.48,0,41.9,12/10/2022 18:00
12/10/2022,18:15,4.5,0,41.8,12/10/2022 18:15
12/10/2022,18:30,4.51,0,41.8,12/10/2022 18:30
12/10/2022,18:45,4.52,0,41.7,12/10/2022 18:45
12/10/2022,19:00,4.53,0.01,41.5,12/10/2022 19:00
12/10/2022,19:15,4.54,0,41.8,12/10/2022 19:15
12/10/2022,19:30,4.55,0,41.7,12/10/2022 19:30
12/10/2022,19:45,4.57,0,41.8,12/10/2022 19:45
12/10/2022,20:00,4.59,0,42.1,12/10/2022 20:00
12/10/2022,20:15,4.6,0,42.2,12/10/2022 20:15
12/10/2022,20:30,4.62,0,42.2,12/10/2022 20:30
12/10/2022,20:45,4.63,0,42.6,12/10/2022 20:45
12/10/2022,21:00,4.65,0,42.4,12/10/2022 21:00
12/10/2022,21:15,4.67,0,42.5,12/10/2022 21:15
12/10/2022,21:30,4.68,0,42.5,12/10/2022 21:30
12/10/2022,21:45,4.7,0,42.6,12/10/2022 21:45
12/10/2022,22:00,4.72,0,42.6,12/10/2022 22:00
12/10/2022,22:15,4.74,0,42.5,12/10/2022 22:15
12/10/2022,22:30,4.75,0,42,12/10/2022 22:30
12/10/2022,22:45,4.77,0,41.9,12/10/2022 22:45
12/10/2022,23:00,4.79,0,42,12/10/2022 23:00
12/10/2022,23:15,4.8,0,41.2,12/10/2022 23:15
12/10/2022,23:30,4.82,0,40.8,12/10/2022 23:30
12/10/2022,23:45,4.83,0,40.3,12/10/2022 23:45
12/11/2022,0:00,4.85,0,40,12/11/2022 0:00
12/11/2022,0:15,4.86,0,39.9,12/11/2022 0:15
12/11/2022,0:30,4.87,0,39.8,12/11/2022 0:30
12/11/2022,0:45,4.88,0,39.8,12/11/2022 0:45
12/11/2022,1:00,4.89,0,39.6,12/11/2022 1:00
12/11/2022,1:15,4.9,0,40.1,12/11/2022 1:15
12/11/2022,1:30,4.91,0,40.3,12/11/2022 1:30
12/11/2022,1:45,4.92,0,40.2,12/11/2022 1:45
12/11/2022,2:00,4.93,0.01,39.9,12/11/2022 2:00
12/11/2022,2:15,4.94,0,39.7,12/11/2022 2:15
12/11/2022,2:30,4.94,0,39.6,12/11/2022 2:30
12/11/2022,2:45,4.95,0,39.6,12/11/2022 2:45
12/11/2022,3:00,4.95,0,39.6,12/11/2022 3:00
12/11/2022,3:15,4.95,0,39.5,12/11/2022 3:15
12/11/2022,3:30,4.96,0,39.4,12/11/2022 3:30
12/11/2022,3:45,4.96,0,39.5,12/11/2022 3:45
12/11/2022,4:00,4.96,0,39.4,12/11/2022 4:00
12/11/2022,4:15,4.97,0,39.3,12/11/2022 4:15
12/11/2022,4:30,4.97,0,39.1,12/11/2022 4:30
12/11/2022,4:45,4.97,0,39.1,12/11/2022 4:45
12/11/2022,5:00,4.97,0,38.6,12/11/2022 5:00
12/11/2022,5:15,4.97,0,38.1,12/11/2022 5:15
12/11/2022,5:30,4.96,0,38.3,12/11/2022 5:30
12/11/2022,5:45,4.96,0,38.6,12/11/2022 5:45
12/11/2022,6:00,4.96,0,38.6,12/11/2022 6:00
12/11/2022,6:15,4.96,0,38.5,12/11/2022 6:15
12/11/2022,6:30,4.96,0,38.6,12/11/2022 6:30
12/11/2022,6:45,4.96,0,38.6,12/11/2022 6:45
12/11/2022,7:00,4.96,0,38.6,12/11/2022 7:00
12/11/2022,7:15,4.97,0,38.4,12/11/2022 7:15
12/11/2022,7:30,4.97,0,38.4,12/11/2022 7:30
12/11/2022,7:45,4.98,0,38.5,12/11/2022 7:45
12/11/2022,8:00,4.99,0,38.5,12/11/2022 8:00
12/11/2022,8:15,5,0,38.5,12/11/2022 8:15
12/11/2022,8:30,5.01,0,38.6,12/11/2022 8:30
12/11/2022,8:45,5.02,0,38.9,12/11/2022 8:45
12/11/2022,9:00,5.03,0,41.6,12/11/2022 9:00
12/11/2022,9:15,5.03,0,41.2,12/11/2022 9:15
12/11/2022,9:30,5.04,0,40.4,12/11/2022 9:30
12/11/2022,9:45,5.04,0,40.5,12/11/2022 9:45
12/11/2022,10:00,5.04,0,40.4,12/11/2022 10:00
12/11/2022,10:15,5.05,0,40.7,12/11/2022 10:15
12/11/2022,10:30,5.04,0,40.7,12/11/2022 10:30
12/11/2022,10:45,5.04,0,41.2,12/11/2022 10:45
12/11/2022,11:00,5.04,0,41.6,12/11/2022 11:00
12/11/2022,11:15,5.03,0,41.2,12/11/2022 11:15
12/11/2022,11:30,5.03,0,41.8,12/11/2022 11:30
12/11/2022,11:45,5.03,0,42.1,12/11/2022 11:45
12/11/2022,12:00,5.03,0,42.6,12/11/2022 12:00
12/11/2022,12:15,5.02,0,42.9,12/11/2022 12:15
12/11/2022,12:30,5.02,0,42.8,12/11/2022 12:30
12/11/2022,12:45,5.02,0,43.3,12/11/2022 12:45
12/11/2022,13:00,5.01,0,43.4,12/11/2022 13:00
12/11/2022,13:15,5.01,0,43.8,12/11/2022 13:15
12/11/2022,13:30,5.01,0,44,12/11/2022 13:30
12/11/2022,13:45,5.01,0,44.1,12/11/2022 13:45
12/11/2022,14:00,5,0,44.6,12/11/2022 14:00
12/11/2022,14:15,5,0,44.1,12/11/2022 14:15
12/11/2022,14:30,5,0,43.6,12/11/2022 14:30
12/11/2022,14:45,4.99,0,44.1,12/11/2022 14:45
12/11/2022,15:00,4.99,0,43.9,12/11/2022 15:00
12/11/2022,15:15,4.99,0,43.6,12/11/2022 15:15
12/11/2022,15:30,4.99,0,43.2,12/11/2022 15:30
12/11/2022,15:45,4.98,0,42.9,12/11/2022 15:45
12/11/2022,16:00,4.98,0,42.4,12/11/2022 16:00
12/11/2022,16:15,4.97,0,42.2,12/11/2022 16:15
12/11/2022,16:30,4.97,0,42.1,12/11/2022 16:30
12/11/2022,16:45,4.97,0,41.9,12/11/2022 16:45
12/11/2022,17:00,4.97,0,41.8,12/11/2022 17:00
12/11/2022,17:15,4.97,0,41.7,12/11/2022 17:15
12/11/2022,17:30,4.96,0,41.7,12/11/2022 17:30
12/11/2022,17:45,4.96,0,41.7,12/11/2022 17:45
12/11/2022,18:00,4.95,0,41.7,12/11/2022 18:00
12/11/2022,18:15,4.95,0,41.5,12/11/2022 18:15
12/11/2022,18:30,4.95,0,41.5,12/11/2022 18:30
12/11/2022,18:45,4.94,0,41.5,12/11/2022 18:45
12/11/2022,19:00,4.93,0,41.5,12/11/2022 19:00
12/11/2022,19:15,4.93,0,41.4,12/11/2022 19:15
12/11/2022,19:30,4.93,0,41.3,12/11/2022 19:30
12/11/2022,19:45,4.92,0,41.2,12/11/2022 19:45
12/11/2022,20:00,4.92,0.01,41.1,12/11/2022 20:00
12/11/2022,20:15,4.92,0,40.9,12/11/2022 20:15
12/11/2022,20:30,4.91,0,40.8,12/11/2022 20:30
12/11/2022,20:45,4.91,0,40.8,12/11/2022 20:45
12/11/2022,21:00,4.9,0,40.7,12/11/2022 21:00
12/11/2022,21:15,4.9,0,40.7,12/11/2022 21:15
12/11/2022,21:30,4.89,0,40.6,12/11/2022 21:30
12/11/2022,21:45,4.89,0,40.6,12/11/2022 21:45
12/11/2022,22:00,4.89,0,40.4,12/11/2022 22:00
12/11/2022,22:15,4.88,0,39.8,12/11/2022 22:15
12/11/2022,22:30,4.88,0,38.9,12/11/2022 22:30
12/11/2022,22:45,4.87,0,38.3,12/11/2022 22:45
12/11/2022,23:00,4.87,0,37.7,12/11/2022 23:00
12/11/2022,23:15,4.86,0,37.7,12/11/2022 23:15
12/11/2022,23:30,4.86,0,37.6,12/11/2022 23:30
12/11/2022,23:45,4.85,0,37.6,12/11/2022 23:45
12/12/2022,0:00,4.85,0,37.2,12/12/2022 0:00
12/12/2022,0:15,4.84,0,37.2,12/12/2022 0:15
12/12/2022,0:30,4.84,0,37,12/12/2022 0:30
12/12/2022,0:45,4.83,0,36.8,12/12/2022 0:45
12/12/2022,1:00,4.83,0,36.2,12/12/2022 1:00
12/12/2022,1:15,4.82,0,35.4,12/12/2022 1:15
12/12/2022,1:30,4.82,0,34.7,12/12/2022 1:30
12/12/2022,1:45,4.81,0,34.5,12/12/2022 1:45
12/12/2022,2:00,4.81,0,34.6,12/12/2022 2:00
12/12/2022,2:15,4.8,0,33.7,12/12/2022 2:15
12/12/2022,2:30,4.8,0,33.2,12/12/2022 2:30
12/12/2022,2:45,4.79,0,32.7,12/12/2022 2:45
12/12/2022,3:00,4.79,0,32.1,12/12/2022 3:00
12/12/2022,3:15,4.79,0,31.8,12/12/2022 3:15
12/12/2022,3:30,4.78,0,31.8,12/12/2022 3:30
12/12/2022,3:45,4.78,0,31.3,12/12/2022 3:45
12/12/2022,4:00,4.77,0,30.9,12/12/2022 4:00
12/12/2022,4:15,4.77,0,30.6,12/12/2022 4:15
12/12/2022,4:30,4.76,0,30.2,12/12/2022 4:30
12/12/2022,4:45,4.76,0,30.8,12/12/2022 4:45
12/12/2022,5:00,4.75,0,30.8,12/12/2022 5:00
12/12/2022,5:15,4.75,0,30.6,12/12/2022 5:15
12/12/2022,5:30,4.75,0,30.3,12/12/2022 5:30
12/12/2022,5:45,4.74,0,30.8,12/12/2022 5:45
12/12/2022,6:00,4.74,0,31.1,12/12/2022 6:00
12/12/2022,6:15,4.73,0,31.2,12/12/2022 6:15
12/12/2022,6:30,4.73,0,31.2,12/12/2022 6:30
12/12/2022,6:45,4.73,0,31.5,12/12/2022 6:45
12/12/2022,7:00,4.72,0,31.7,12/12/2022 7:00
12/12/2022,7:15,4.72,0,31.8,12/12/2022 7:15
12/12/2022,7:30,4.71,0,32.2,12/12/2022 7:30
12/12/2022,7:45,4.71,0,32.3,12/12/2022 7:45
12/12/2022,8:00,4.71,0,32.2,12/12/2022 8:00
12/12/2022,8:15,4.71,0,32.2,12/12/2022 8:15
12/12/2022,8:30,4.7,0,32.1,12/12/2022 8:30
12/12/2022,8:45,4.7,0,32.1,12/12/2022 8:45
12/12/2022,9:00,4.7,0,32.1,12/12/2022 9:00
12/12/2022,9:15,4.7,0,32.3,12/12/2022 9:15
12/12/2022,9:30,4.7,0,32.3,12/12/2022 9:30
12/12/2022,9:45,4.7,0,32.4,12/12/2022 9:45
12/12/2022,10:00,4.7,0,32.6,12/12/2022 10:00
12/12/2022,10:15,4.69,0,32.7,12/12/2022 10:15
12/12/2022,10:30,4.69,0,33.5,12/12/2022 10:30
12/12/2022,10:45,4.69,0,34.1,12/12/2022 10:45
12/12/2022,11:00,4.69,0,34.5,12/12/2022 11:00
12/12/2022,11:15,4.68,0,36.3,12/12/2022 11:15
12/12/2022,11:30,4.68,0,35.9,12/12/2022 11:30
12/12/2022,11:45,4.67,0,36.5,12/12/2022 11:45
12/12/2022,12:00,4.67,0,38.3,12/12/2022 12:00
12/12/2022,12:15,4.66,0,37.5,12/12/2022 12:15
12/12/2022,12:30,4.66,0,37.9,12/12/2022 12:30
12/12/2022,12:45,4.65,0,38.5,12/12/2022 12:45
12/12/2022,13:00,4.65,0,38.9,12/12/2022 13:00
12/12/2022,13:15,4.64,0,39.6,12/12/2022 13:15
12/12/2022,13:30,4.64,0,41.3,12/12/2022 13:30
12/12/2022,13:45,4.63,0,38.5,12/12/2022 13:45
12/12/2022,14:00,4.63,0,39,12/12/2022 14:00
12/12/2022,14:15,4.63,0,38.2,12/12/2022 14:15
12/12/2022,14:30,4.62,0,37.5,12/12/2022 14:30
12/12/2022,14:45,4.62,0,37.2,12/12/2022 14:45
12/12/2022,15:00,4.61,0,36.9,12/12/2022 15:00
12/12/2022,15:15,4.61,0,36.4,12/12/2022 15:15
12/12/2022,15:30,4.61,0,35.4,12/12/2022 15:30
12/12/2022,15:45,4.61,0,35,12/12/2022 15:45
12/12/2022,16:00,4.6,0,34.2,12/12/2022 16:00
12/12/2022,16:15,4.59,0,33,12/12/2022 16:15
12/12/2022,16:30,4.59,0,32.3,12/12/2022 16:30
12/12/2022,16:45,4.59,0,31.8,12/12/2022 16:45
12/12/2022,17:00,4.58,0,31.2,12/12/2022 17:00
12/12/2022,17:15,4.58,0,30.9,12/12/2022 17:15
12/12/2022,17:30,4.58,0,30.2,12/12/2022 17:30
12/12/2022,17:45,4.57,0,29.9,12/12/2022 17:45
12/12/2022,18:00,4.57,0,30.7,12/12/2022 18:00
12/12/2022,18:15,4.57,0,29.7,12/12/2022 18:15
12/12/2022,18:30,4.56,0,29.6,12/12/2022 18:30
12/12/2022,18:45,4.56,0,29.5,12/12/2022 18:45
12/12/2022,19:00,4.56,0,29,12/12/2022 19:00
12/12/2022,19:15,4.55,0,29.8,12/12/2022 19:15
12/12/2022,19:30,4.55,0,29.3,12/12/2022 19:30
12/12/2022,19:45,4.55,0,29.9,12/12/2022 19:45
12/12/2022,20:00,4.54,0,30.3,12/12/2022 20:00
12/12/2022,20:15,4.54,0,29.7,12/12/2022 20:15
12/12/2022,20:30,4.53,0,29.2,12/12/2022 20:30
12/12/2022,20:45,4.53,0,29.2,12/12/2022 20:45
12/12/2022,21:00,4.53,0,30,12/12/2022 21:00
12/12/2022,21:15,4.53,0,29.3,12/12/2022 21:15
12/12/2022,21:30,4.52,0,29,12/12/2022 21:30
12/12/2022,21:45,4.52,0,29.2,12/12/2022 21:45
12/12/2022,22:00,4.51,0,28.9,12/12/2022 22:00
12/12/2022,22:15,4.51,0,28.3,12/12/2022 22:15
12/12/2022,22:30,4.51,0,28.5,12/12/2022 22:30
12/12/2022,22:45,4.51,0,28.7,12/12/2022 22:45
12/12/2022,23:00,4.5,0,29,12/12/2022 23:00
12/12/2022,23:15,4.5,0,29,12/12/2022 23:15
12/12/2022,23:30,4.49,0,30.2,12/12/2022 23:30
12/12/2022,23:45,4.49,0,30.4,12/12/2022 23:45
12/13/2022,0:00,4.49,0,30.2,12/13/2022 0:00
12/13/2022,0:15,4.48,0,31,12/13/2022 0:15
12/13/2022,0:30,4.48,0,29.8,12/13/2022 0:30
12/13/2022,0:45,4.48,0,28.8,12/13/2022 0:45
12/13/2022,1:00,4.47,0,28.4,12/13/2022 1:00
12/13/2022,1:15,4.47,0,28.2,12/13/2022 1:15
12/13/2022,1:30,4.47,0,28,12/13/2022 1:30
12/13/2022,1:45,4.46,0,28.9,12/13/2022 1:45
12/13/2022,2:00,4.46,0,28.7,12/13/2022 2:00
12/13/2022,2:15,4.46,0,28.7,12/13/2022 2:15
12/13/2022,2:30,4.45,0,28.9,12/13/2022 2:30
12/13/2022,2:45,4.45,0,28.5,12/13/2022 2:45
12/13/2022,3:00,4.45,0,28.4,12/13/2022 3:00
12/13/2022,3:15,4.45,0,28.5,12/13/2022 3:15
12/13/2022,3:30,4.44,0,29.2,12/13/2022 3:30
12/13/2022,3:45,4.44,0,29.3,12/13/2022 3:45
12/13/2022,4:00,4.43,0,29.6,12/13/2022 4:00
12/13/2022,4:15,4.43,0,30.1,12/13/2022 4:15
12/13/2022,4:30,4.43,0,29.3,12/13/2022 4:30
12/13/2022,4:45,4.43,0,28.9,12/13/2022 4:45
12/13/2022,5:00,4.42,0,29.1,12/13/2022 5:00
12/13/2022,5:15,4.42,0,29.9,12/13/2022 5:15
12/13/2022,5:30,4.41,0,30.1,12/13/2022 5:30
12/13/2022,5:45,4.41,0,30.3,12/13/2022 5:45
12/13/2022,6:00,4.41,0,30,12/13/2022 6:00
12/13/2022,6:15,4.41,0,28.9,12/13/2022 6:15
12/13/2022,6:30,4.4,0,28.7,12/13/2022 6:30
12/13/2022,6:45,4.4,0,28.1,12/13/2022 6:45
12/13/2022,7:00,4.4,0,28.4,12/13/2022 7:00
12/13/2022,7:15,4.39,0,28.6,12/13/2022 7:15
12/13/2022,7:30,4.39,0,28.5,12/13/2022 7:30
12/13/2022,7:45,4.39,0,29,12/13/2022 7:45
12/13/2022,8:00,4.38,0,29.1,12/13/2022 8:00
12/13/2022,8:15,4.38,0,29.9,12/13/2022 8:15
12/13/2022,8:30,4.38,0,30.2,12/13/2022 8:30
12/13/2022,8:45,4.38,0,30,12/13/2022 8:45
12/13/2022,9:00,4.38,0,31.4,12/13/2022 9:00
12/13/2022,9:15,4.37,0,31.8,12/13/2022 9:15
12/13/2022,9:30,4.37,0,32.3,12/13/2022 9:30
12/13/2022,9:45,4.37,0,32.9,12/13/2022 9:45
12/13/2022,10:00,4.37,0,32.7,12/13/2022 10:00
12/13/2022,10:15,4.37,0,32.8,12/13/2022 10:15
12/13/2022,10:30,4.37,0,33.6,12/13/2022 10:30
12/13/2022,10:45,4.36,0,34.4,12/13/2022 10:45
12/13/2022,11:00,4.36,0,34.6,12/13/2022 11:00
12/13/2022,11:15,4.36,0,35.2,12/13/2022 11:15
12/13/2022,11:30,4.36,0,35.3,12/13/2022 11:30
12/13/2022,11:45,4.35,0,35.2,12/13/2022 11:45
12/13/2022,12:00,4.35,0,35.6,12/13/2022 12:00
12/13/2022,12:15,4.35,0,35.6,12/13/2022 12:15
12/13/2022,12:30,4.35,0,36.3,12/13/2022 12:30
12/13/2022,12:45,4.34,0,35.8,12/13/2022 12:45
12/13/2022,13:00,4.34,0,35.7,12/13/2022 13:00
12/13/2022,13:15,4.33,0,36,12/13/2022 13:15
12/13/2022,13:30,4.33,0,35.8,12/13/2022 13:30
12/13/2022,13:45,4.32,0,35.9,12/13/2022 13:45
12/13/2022,14:00,4.32,0,35.4,12/13/2022 14:00
12/13/2022,14:15,4.32,0,35.7,12/13/2022 14:15
12/13/2022,14:30,4.32,0,35.6,12/13/2022 14:30
12/13/2022,14:45,4.31,0,35.8,12/13/2022 14:45
12/13/2022,15:00,4.31,0,35.5,12/13/2022 15:00
12/13/2022,15:15,4.31,0,35.5,12/13/2022 15:15
12/13/2022,15:30,4.31,0,35.3,12/13/2022 15:30
12/13/2022,15:45,4.31,0,35.1,12/13/2022 15:45
12/13/2022,16:00,4.3,0,35.3,12/13/2022 16:00
12/13/2022,16:15,4.3,0,35.2,12/13/2022 16:15
12/13/2022,16:30,4.29,0,35.3,12/13/2022 16:30
12/13/2022,16:45,4.29,0,35.1,12/13/2022 16:45
12/13/2022,17:00,4.29,0,34.8,12/13/2022 17:00
12/13/2022,17:15,4.29,0,35,12/13/2022 17:15
12/13/2022,17:30,4.29,0,35,12/13/2022 17:30
12/13/2022,17:45,4.28,0,34.7,12/13/2022 17:45
12/13/2022,18:00,4.28,0,34.8,12/13/2022 18:00
12/13/2022,18:15,4.28,0,34.7,12/13/2022 18:15
12/13/2022,18:30,4.28,0,34.9,12/13/2022 18:30
12/13/2022,18:45,4.28,0,35,12/13/2022 18:45
12/13/2022,19:00,4.27,0,34.8,12/13/2022 19:00
12/13/2022,19:15,4.27,0,34.9,12/13/2022 19:15
12/13/2022,19:30,4.27,0,35,12/13/2022 19:30
12/13/2022,19:45,4.27,0,35.1,12/13/2022 19:45
12/13/2022,20:00,4.27,0,35,12/13/2022 20:00
12/13/2022,20:15,4.27,0,35.3,12/13/2022 20:15
12/13/2022,20:30,4.26,0,35.1,12/13/2022 20:30
12/13/2022,20:45,4.26,0,35.1,12/13/2022 20:45
12/13/2022,21:00,4.26,0,35.2,12/13/2022 21:00
12/13/2022,21:15,4.26,0,35.1,12/13/2022 21:15
12/13/2022,21:30,4.26,0,35.1,12/13/2022 21:30
12/13/2022,21:45,4.25,0,35.2,12/13/2022 21:45
12/13/2022,22:00,4.25,0,35.1,12/13/2022 22:00
12/13/2022,22:15,4.25,0,35.1,12/13/2022 22:15
12/13/2022,22:30,4.25,0,35,12/13/2022 22:30
12/13/2022,22:45,4.25,0,34.9,12/13/2022 22:45
12/13/2022,23:00,4.24,0,34.8,12/13/2022 23:00
12/13/2022,23:15,4.24,0,34.9,12/13/2022 23:15
12/13/2022,23:30,4.24,0,34.6,12/13/2022 23:30
12/13/2022,23:45,4.24,0,34.6,12/13/2022 23:45
12/14/2022,0:00,4.24,0,34.5,12/14/2022 0:00
12/14/2022,0:15,4.23,0,34.5,12/14/2022 0:15
12/14/2022,0:30,4.23,0,34.3,12/14/2022 0:30
12/14/2022,0:45,4.23,0,34.1,12/14/2022 0:45
12/14/2022,1:00,4.23,0,33.6,12/14/2022 1:00
12/14/2022,1:15,4.23,0,33.1,12/14/2022 1:15
12/14/2022,1:30,4.22,0,33.4,12/14/2022 1:30
12/14/2022,1:45,4.22,0,33.5,12/14/2022 1:45
12/14/2022,2:00,4.22,0,33.4,12/14/2022 2:00
12/14/2022,2:15,4.21,0,32.8,12/14/2022 2:15
12/14/2022,2:30,4.21,0,32.4,12/14/2022 2:30
12/14/2022,2:45,4.21,0,32.8,12/14/2022 2:45
12/14/2022,3:00,4.21,0,32.8,12/14/2022 3:00
12/14/2022,3:15,4.21,0,32.1,12/14/2022 3:15
